gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	recordedByID	identifiedByID	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name
2464444716																										CAR:933:2015:00007									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Sonido		899.999.062-6		CAR:933:2015	Corporación Autonoma regional de Cundinamarca (CAR)		Formulación del plan de manejo y conservación de la especie Choloepus hoffmanni		HUMAN_OBSERVATION				CAR:933:2015:00007			Diana Romero									PRESENT							Datos tomados por la Dirección de Recursos Naturales DRN - Grupo de Biodiversidad. Inventario y Monitoreo de la Biodiversidad												2015-09-21T00:00:00				2015	9	21			Puntual									SOUTH_AMERICA				CO	Cundinamarca	Fusagasugá		Chinauta								4.2699	-74.4957																																				Diana Romero	2015-09-21T00:00:00												Lithobates catesbeianus (Shaw, 1802)								Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates		catesbeianus		SPECIES		Rana Toro o bramadora		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.876Z	0.0								true	false	2427091	2427091	1	44	131	952	6746	2427046		2427091	Lithobates catesbeianus	Lithobates	Lithobates catesbeianus (Shaw, 1802)	Lithobates catesbeianus		DWC_ARCHIVE	2020-09-01T14:02:29.876Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.31_1	Fusagasugá		
2464444715																										CAR:933:2015:00003									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Evento		899.999.062-6		CAR:933:2015	Corporación Autonoma regional de Cundinamarca (CAR)		Formulación del plan de manejo y conservación de la especie Choloepus hoffmanni		HUMAN_OBSERVATION				CAR:933:2015:00003			Diana Romero									PRESENT							Datos tomados por la Dirección de Recursos Naturales DRN - Grupo de Biodiversidad. Inventario y Monitoreo de la Biodiversidad												2015-01-01T00:00:00				2015	1	1			Puntual									SOUTH_AMERICA				CO	Cundinamarca	Silvania		Asafranal								4.4205	-74.3879																																				Diana Romero	2015-01-01T00:00:00												Choloepus hoffmanni Peters, 1858								Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus		hoffmanni		SPECIES		Perezoso de dos dedos. Perico Ligero		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.883Z	0.0								true	false	5219520	5219520	1	44	359	1494	6160	2436362		5219520	Choloepus hoffmanni	Choloepus	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		DWC_ARCHIVE	2020-09-01T14:02:29.883Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.83_1	Silvania		
2464444714																										CAR:829:2017:00711									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:829:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:829:2017:00711			Giovanny Morales									PRESENT							Datos tomados por la Dirección de Recursos Naturales DRN - Grupo de Biodiversidad. Inventario y Monitoreo de la Biodiversidad												2018-02-02T00:00:00	10:00:00			2018	2	2			Puntual					Individuos sembrados en área de restauración				SOUTH_AMERICA				CO	Cundinamarca	San Juan de RioSeco										4.948694	-74.706556																																				Giovanny Morales	2018-02-02T00:00:00												Anacardium excelsum Skeels								Plantae	Tracheophyta	Magnoliopsida	Sapindales	Anacardiaceae	Anacardium		excelsum		SPECIES		Caracolí		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.501Z	273.0								true	false	5544303	5544303	6	7707728	220	933	2398	5421367		5544303	Anacardium excelsum	Anacardium	Anacardium excelsum Skeels	Anacardium excelsum		DWC_ARCHIVE	2020-09-01T14:02:29.501Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.16_1	Chaguaní		
2464444713																										CAR:829:2017:00223									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:829:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:829:2017:00223			Giovanny Morales									PRESENT							Datos tomados por la Dirección de Recursos Naturales DRN - Grupo de Biodiversidad. Inventario y Monitoreo de la Biodiversidad												2017-10-18T00:00:00	14:30:00			2017	10	18			Puntual					Poblacion de más de 20 individuos, con alturas variables entre 10 y 18 metros de altura, asociados a cauces hídricos.				SOUTH_AMERICA				CO	Cundinamarca	Puerto Salgar										5.677806	-74.522333																																				Giovanny Morales	2017-10-18T00:00:00												Anacardium excelsum Skeels								Plantae	Tracheophyta	Magnoliopsida	Sapindales	Anacardiaceae	Anacardium		excelsum		SPECIES		Caracolí		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.840Z	337.0								true	false	5544303	5544303	6	7707728	220	933	2398	5421367		5544303	Anacardium excelsum	Anacardium	Anacardium excelsum Skeels	Anacardium excelsum		DWC_ARCHIVE	2020-09-01T14:02:29.840Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.68_1	Puerto Salgar		
2464444712																										CAR:829:2017:00201									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:829:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:829:2017:00201			Giovanny Morales									PRESENT							Datos tomados por la Dirección de Recursos Naturales DRN - Grupo de Biodiversidad. Inventario y Monitoreo de la Biodiversidad												2017-05-31T00:00:00	12:00:00			2017	5	31			Puntual					4 individuos adultos en borde de carretera interna de la base.				SOUTH_AMERICA				CO	Cundinamarca	Puerto Salgar										5.490833	-74.658889																																				Giovanny Morales	2017-05-31T00:00:00												Swietenia Jacq.								Plantae	Tracheophyta	Magnoliopsida	Sapindales	Meliaceae	Swietenia				GENUS		Caoba		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.083Z	184.0								true	false	3190483	3190483	6	7707728	220	933	2397	3190483				Swietenia	Swietenia Jacq.	Swietenia		DWC_ARCHIVE	2020-09-01T14:02:29.083Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.68_1	Puerto Salgar		
2464444711																										CAR:819:2017:00899									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Sonido		899.999.062-6		CAR:819:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Actualización del plan de prevención, manejo y control de la especie Lithobates catesbeianus		HUMAN_OBSERVATION				CAR:819:2017:00899			Diana Romero									PRESENT							Datos tomados por la Dirección de Recursos Naturales DRN - Grupo de Biodiversidad. Inventario y Monitoreo de la Biodiversidad												2018-05-15T00:00:00				2018	5	15			Puntual									SOUTH_AMERICA				CO	Cundinamarca	Fusagasugá		Espinalito Bajo								4.3117	-74.4208																																				Diana Romero	2018-05-15T00:00:00												Lithobates catesbeianus (Shaw, 1802)								Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates		catesbeianus		SPECIES		Rana Toro o bramadora		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:28.974Z	0.0								true	false	2427091	2427091	1	44	131	952	6746	2427046		2427091	Lithobates catesbeianus	Lithobates	Lithobates catesbeianus (Shaw, 1802)	Lithobates catesbeianus		DWC_ARCHIVE	2020-09-01T14:02:28.974Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.31_1	Fusagasugá		
2464444710																										CAR:819:2017:00895									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Sonido		899.999.062-6		CAR:819:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Actualización del plan de prevención, manejo y control de la especie Lithobates catesbeianus		HUMAN_OBSERVATION				CAR:819:2017:00895			Diana Romero									PRESENT							Datos tomados por la Dirección de Recursos Naturales DRN - Grupo de Biodiversidad. Inventario y Monitoreo de la Biodiversidad												2018-05-15T00:00:00				2018	5	15			Puntual									SOUTH_AMERICA				CO	Cundinamarca	Fusagasugá		Espinalito Bajo								4.3106	-74.4128																																				Diana Romero	2018-05-15T00:00:00												Lithobates catesbeianus (Shaw, 1802)								Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates		catesbeianus		SPECIES		Rana Toro o bramadora		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.040Z	0.0								true	false	2427091	2427091	1	44	131	952	6746	2427046		2427091	Lithobates catesbeianus	Lithobates	Lithobates catesbeianus (Shaw, 1802)	Lithobates catesbeianus		DWC_ARCHIVE	2020-09-01T14:02:29.040Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.31_1	Fusagasugá		
2464444709																										CAR:819:2017:00891									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Sonido		899.999.062-6		CAR:819:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Actualización del plan de prevención, manejo y control de la especie Lithobates catesbeianus		HUMAN_OBSERVATION				CAR:819:2017:00891			Diana Romero									PRESENT							Datos tomados por la Dirección de Recursos Naturales DRN - Grupo de Biodiversidad. Inventario y Monitoreo de la Biodiversidad												2018-05-15T00:00:00				2018	5	15			Puntual									SOUTH_AMERICA				CO	Cundinamarca	Fusagasugá		Espinalito Bajo								4.3157	-74.4168																																				Diana Romero	2018-05-15T00:00:00												Lithobates catesbeianus (Shaw, 1802)								Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates		catesbeianus		SPECIES		Rana Toro o bramadora		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.060Z	0.0								true	false	2427091	2427091	1	44	131	952	6746	2427046		2427091	Lithobates catesbeianus	Lithobates	Lithobates catesbeianus (Shaw, 1802)	Lithobates catesbeianus		DWC_ARCHIVE	2020-09-01T14:02:29.060Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.31_1	Fusagasugá		
2464444708																										CAR:819:2017:00888									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Sonido		899.999.062-6		CAR:819:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Actualización del plan de prevención, manejo y control de la especie Lithobates catesbeianus		HUMAN_OBSERVATION				CAR:819:2017:00888			Diana Romero									PRESENT							Datos tomados por la Dirección de Recursos Naturales DRN - Grupo de Biodiversidad. Inventario y Monitoreo de la Biodiversidad												2018-05-15T00:00:00				2018	5	15			Puntual									SOUTH_AMERICA				CO	Cundinamarca	Fusagasugá		Espinalito Bajo								4.3144	-74.4198																																				Diana Romero	2018-05-15T00:00:00												Lithobates catesbeianus (Shaw, 1802)								Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates		catesbeianus		SPECIES		Rana Toro o bramadora		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.020Z	0.0								true	false	2427091	2427091	1	44	131	952	6746	2427046		2427091	Lithobates catesbeianus	Lithobates	Lithobates catesbeianus (Shaw, 1802)	Lithobates catesbeianus		DWC_ARCHIVE	2020-09-01T14:02:29.020Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.31_1	Fusagasugá		
2464444707																										CAR:819:2017:00884									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Sonido		899.999.062-6		CAR:819:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Actualización del plan de prevención, manejo y control de la especie Lithobates catesbeianus		HUMAN_OBSERVATION				CAR:819:2017:00884			Diana Romero									PRESENT							Datos tomados por la Dirección de Recursos Naturales DRN - Grupo de Biodiversidad. Inventario y Monitoreo de la Biodiversidad												2018-05-15T00:00:00				2018	5	15			Puntual									SOUTH_AMERICA				CO	Cundinamarca	Fusagasugá		Espinalito Bajo								4.3117	-74.4173																																				Diana Romero	2018-05-15T00:00:00												Lithobates catesbeianus (Shaw, 1802)								Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates		catesbeianus		SPECIES		Rana Toro o bramadora		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:28.944Z	0.0								true	false	2427091	2427091	1	44	131	952	6746	2427046		2427091	Lithobates catesbeianus	Lithobates	Lithobates catesbeianus (Shaw, 1802)	Lithobates catesbeianus		DWC_ARCHIVE	2020-09-01T14:02:28.944Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.31_1	Fusagasugá		
2464444706																										CAR:819:2017:00709									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Evento		899.999.062-6		CAR:819:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Formulación del plan de prevención, manejo y control de la especie Cornu aspersum		HUMAN_OBSERVATION				CAR:819:2017:00709			Diana Romero									PRESENT							Datos tomados por la Dirección de Recursos Naturales DRN - Grupo de Biodiversidad. Inventario y Monitoreo de la Biodiversidad												2018-04-01T00:00:00				2018	4	1			Puntual									SOUTH_AMERICA				CO	Cundinamarca	San Antonio de Tequendama		Santandercito								4.5948	-74.3423																																				Diana Romero	2018-04-01T00:00:00												Cornu aspersum (O.F.Müller, 1774)								Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Cornu		aspersum		SPECIES		Caracol de jardin		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.515Z	0.0								true	false	5858758	5858758	1	52	225	1456	6540	3246540		5858758	Cornu aspersum	Cornu	Cornu aspersum (O.F.Müller, 1774)	Cornu aspersum		DWC_ARCHIVE	2020-09-01T14:02:29.515Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.74_1	San Antonio del Tequendama		
2464444705																										CAR:819:2017:00576									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Sonido		899.999.062-6		CAR:819:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Actualización del plan de prevención, manejo y control de la especie Lithobates catesbeianus		HUMAN_OBSERVATION				CAR:819:2017:00576			Diana Romero									PRESENT							Datos tomados por la Dirección de Recursos Naturales DRN - Grupo de Biodiversidad. Inventario y Monitoreo de la Biodiversidad												2017-09-06T00:00:00				2017	9	6			Puntual									SOUTH_AMERICA				CO	Cundinamarca	Arbeláez		San Luis								4.2394	-74.4331																																				Diana Romero	2017-09-06T00:00:00												Lithobates catesbeianus (Shaw, 1802)								Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates		catesbeianus		SPECIES		Rana Toro o bramadora		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.751Z	0.0								true	false	2427091	2427091	1	44	131	952	6746	2427046		2427091	Lithobates catesbeianus	Lithobates	Lithobates catesbeianus (Shaw, 1802)	Lithobates catesbeianus		DWC_ARCHIVE	2020-09-01T14:02:29.751Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.6_1	Arbeláez		
2464444704																										CAR:819:2017:00572									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Sonido		899.999.062-6		CAR:819:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Actualización del plan de prevención, manejo y control de la especie Lithobates catesbeianus		HUMAN_OBSERVATION				CAR:819:2017:00572			Diana Romero									PRESENT							Datos tomados por la Dirección de Recursos Naturales DRN - Grupo de Biodiversidad. Inventario y Monitoreo de la Biodiversidad												2017-09-06T00:00:00				2017	9	6			Puntual									SOUTH_AMERICA				CO	Cundinamarca	Arbeláez		San Antonio								4.2409	-74.4136																																				Diana Romero	2017-09-06T00:00:00												Lithobates catesbeianus (Shaw, 1802)								Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates		catesbeianus		SPECIES		Rana Toro o bramadora		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.759Z	0.0								true	false	2427091	2427091	1	44	131	952	6746	2427046		2427091	Lithobates catesbeianus	Lithobates	Lithobates catesbeianus (Shaw, 1802)	Lithobates catesbeianus		DWC_ARCHIVE	2020-09-01T14:02:29.759Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.6_1	Arbeláez		
2464444703																										CAR:819:2017:00536									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Evento		899.999.062-6		CAR:819:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Actualización del plan de manejo y conservación de la especie Choloepus hoffmanni		HUMAN_OBSERVATION				CAR:819:2017:00536			Secretaría de desarrollo agropecuario									PRESENT							Datos tomados por la Dirección de Recursos Naturales DRN - Grupo de Biodiversidad. Inventario y Monitoreo de la Biodiversidad												2017-01-01T00:00:00				2017	1	1			Puntual									SOUTH_AMERICA				CO	Cundinamarca	Anolaima		San Isidro								4.7739	-74.4646																																				Secretaría de desarrollo agropecuario	2017-01-01T00:00:00												Choloepus hoffmanni Peters, 1858								Animalia	Chordata	Mammalia	Pilosa	Megalonychidae	Choloepus		hoffmanni		SPECIES		Perezoso de dos dedos. Perico Ligero		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.630Z	0.0								true	false	5219520	5219520	1	44	359	1494	6160	2436362		5219520	Choloepus hoffmanni	Choloepus	Choloepus hoffmanni Peters, 1858	Choloepus hoffmanni		DWC_ARCHIVE	2020-09-01T14:02:29.630Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.4_1	Anolaima		
