gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
2464442601																										CAR:783:2017:00379									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00379			Felipe Veloza Romero								Silvestre									Pasa frente a la cámara												2017-06-28				2017	06	28		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Pasa frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3039										4.9154	-73.7284	WGS84																																							Felipe Veloza Romero	2017-06-28												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464442600																										CAR:783:2017:00375									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00375			Felipe Veloza Romero								Silvestre									Pasa frente a la cámara												2017-07-07				2017	07	07		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Pasa frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3027										4.9136	-73.7276	WGS84																																							Felipe Veloza Romero	2017-07-07												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464442599																										CAR:783:2017:00371									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00371			Felipe Veloza Romero								Silvestre									Mueve la cámara												2017-07-07				2017	07	07		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Mueve la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3038										4.9144	-73.7279	WGS84																																							Felipe Veloza Romero	2017-07-07												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464442598																										CAR:783:2017:00368									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00368			Felipe Veloza Romero								Silvestre									Caminando frente a la cámara												2017-05-19				2017	05	19		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Caminando frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3007										4.9148	-73.7186	WGS84																																							Felipe Veloza Romero	2017-05-19												Tremarctos ornatus								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		Especie		(F.G.Cuvier, 1825)	Oso andino						
2464442597																										CAR:783:2017:00364									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00364			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-11-08				2017	11	08		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	La Calera		El Manzano		3165										4.7159	-73.8759	WGS84																																							Felipe Veloza Romero	2017-11-08												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464442596																										CAR:783:2017:00360									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00360			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-10-07				2017	10	07		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3038										4.9144	-73.7279	WGS84																																							Felipe Veloza Romero	2017-10-07												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464442595																										CAR:783:2017:00357									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00357			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-10-05				2017	10	05		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3038										4.9144	-73.7279	WGS84																																							Felipe Veloza Romero	2017-10-05												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464442594																										CAR:783:2017:00353									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00353			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-06-22				2017	06	22		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3048										4.9184	-73.7323	WGS84																																							Felipe Veloza Romero	2017-06-22												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464442593																										CAR:783:2017:00346									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00346			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-05-31				2017	05	31		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3048										4.9184	-73.7323	WGS84																																							Felipe Veloza Romero	2017-05-31												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464442592																										CAR:783:2017:00342									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00342			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-05-27				2017	05	27		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3048										4.9184	-73.7323	WGS84																																							Felipe Veloza Romero	2017-05-27												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464442591																										CAR:783:2017:00339									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00339			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-09-22				2017	09	22		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3052										4.9161	-73.7305	WGS84																																							Felipe Veloza Romero	2017-09-22												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464442590																										CAR:783:2017:00335									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00335			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-07-15				2017	07	15		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3039										4.9154	-73.7285	WGS84																																							Felipe Veloza Romero	2017-07-15												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464442589																										CAR:783:2017:00331									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00331			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-07-15				2017	07	15		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3039										4.9154	-73.7284	WGS84																																							Felipe Veloza Romero	2017-07-15												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464442588																										CAR:783:2017:00328									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00328			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-06-12				2017	06	12		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3027										4.9136	-73.7276	WGS84																																							Felipe Veloza Romero	2017-06-12												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464442587																										CAR:783:2017:00324									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00324			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-07-12				2017	07	12		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3038										4.9144	-73.7279	WGS84																																							Felipe Veloza Romero	2017-07-12												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464442586																										CAR:783:2017:00320									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00320			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-06-30				2017	06	30		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3038										4.9144	-73.7279	WGS84																																							Felipe Veloza Romero	2017-06-30												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464442585																										CAR:783:2017:00317									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00317			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-06-11				2017	06	11		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3038										4.9144	-73.7279	WGS84																																							Felipe Veloza Romero	2017-06-11												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464442584																										CAR:783:2017:00313									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00313			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-06-03				2017	06	03		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3038										4.9144	-73.7279	WGS84																																							Felipe Veloza Romero	2017-06-03												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464442583																										CAR:783:2017:00283									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00283			Felipe Veloza Romero								Silvestre									Frente a la cámara se rasca												2017-11-21				2017	11	21		Bosques de niebla y páramo	Cámara Trampa					Frente a la cámara se rasca				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3077										4.9011	-73.7398	WGS84																																							Felipe Veloza Romero	2017-11-21												Nasuella olivacea								Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Nasuella		olivacea		Especie		(Gray, 1865)	Cusumbo						
2464442582																										CAR:783:2017:00276									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00276			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-10-26				2017	10	26		Bosques de niebla y páramo	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3077										4.9011	-73.7398	WGS84																																							Felipe Veloza Romero	2017-10-26												Nasuella olivacea								Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Nasuella		olivacea		Especie		(Gray, 1865)	Cusumbo						
2464442581																										CAR:783:2017:00272									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00272			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-10-29				2017	10	29		Bosques de niebla y páramo	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3078										4.8995	-73.7399	WGS84																																							Felipe Veloza Romero	2017-10-29												Nasuella olivacea								Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Nasuella		olivacea		Especie		(Gray, 1865)	Cusumbo						
2464442580																										CAR:783:2017:00269									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00269			Felipe Veloza Romero								Silvestre									Pasando frente a la cámara												2017-01-25				2017	01	25		Bosques de niebla y páramo	Cámara Trampa					Pasando frente a la cámara				SA				Colombia	CO	Cundinamarca	Machetá		El Retiro		3035										4.9648	-73.6680	WGS84																																							Felipe Veloza Romero	2017-01-25												Nasuella olivacea								Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Nasuella		olivacea		Especie		(Gray, 1865)	Cusumbo						
